date,ticker,ret_1d,ret_5d,ret_10d,ret_20d,rsi_14,atr_14_pct,volume_ratio_20,dist_ma20,dist_ma50,dist_ma200,rolling_vol_20,label_target_stop,label_median_return,forward_return
2020-07-21,AAPL,-0.0138017,-0.000592463,0.0410797,0.0811715,72.1037,0.0229105,0.760642,0.0335188,0.118165,0.317329,0.0151487,0,1,0.191366
2020-07-22,AAPL,0.00280927,-0.00463033,0.0202428,0.0615502,73.6195,0.0232208,0.685557,0.0333174,0.116539,0.317405,0.0146185,0,1,0.189519
2020-07-23,AAPL,-0.0455164,-0.0380999,-0.0303648,0.0314392,55.1495,0.0270631,1.51492,-0.0151958,0.0620628,0.254377,0.0175613,1,1,0.273897
2020-07-24,AAPL,-0.00247728,-0.0385404,-0.0344558,0.015404,47.2559,0.0278303,1.40019,-0.0183669,0.0556395,0.24819,0.0173769,1,1,0.342871
2020-07-27,AAPL,0.0237003,-0.0360674,-0.00699121,0.0724203,54.7197,0.0277077,0.945238,0.00149997,0.0763827,0.274505,0.0164451,1,1,0.327471
2020-07-28,AAPL,-0.0164276,-0.038634,-0.0392036,0.031041,43.7556,0.0276802,0.816686,-0.0164107,0.0547905,0.250565,0.016366,1,1,0.33857
2020-07-29,AAPL,0.0191684,-0.022951,-0.027475,0.0421053,48.0331,0.0274095,0.726173,0.000417119,0.0710597,0.271468,0.0167522,1,1,0.331255
2020-07-30,AAPL,0.0121002,0.0360278,-0.00344476,0.0567137,50.707,0.0280138,1.24747,0.00977868,0.0796626,0.283657,0.0168584,1,1,0.299615
2020-07-31,AAPL,0.104689,0.14733,0.103112,0.16734,68.7701,0.0290746,2.67813,0.106643,0.18565,0.413567,0.0278276,1,1,0.174548
2020-08-03,AAPL,0.0251976,0.149009,0.107567,0.165574,69.9195,0.0296713,2.06466,0.125459,0.207516,0.444349,0.0277777,1,1,0.184532
2020-08-04,AAPL,0.00667815,0.176001,0.130567,0.17701,69.9799,0.0292433,1.13652,0.123404,0.207564,0.44911,0.0276627,1,1,0.223544
2020-08-05,AAPL,0.00362467,0.158065,0.131486,0.154391,73.2846,0.0289267,0.798449,0.119039,0.203755,0.449482,0.0274702,1,1,0.193867
2020-08-06,AAPL,0.0348892,0.184141,0.226803,0.189551,76.8567,0.0300257,1.29467,0.147493,0.236456,0.494761,0.0280902,1,0,0.0612585
2020-08-07,AAPL,-0.0244946,0.0456663,0.199725,0.158387,69.0487,0.0315333,1.22443,0.110885,0.197964,0.453272,0.029001,1,0,0.0886264
2020-08-10,AAPL,0.0145348,0.0347906,0.188983,0.180671,73.3086,0.0318847,1.30483,0.117396,0.206726,0.469405,0.0288918,1,0,0.000820554
2020-08-11,AAPL,-0.0297399,-0.00264443,0.172891,0.126909,66.4358,0.0343298,1.14835,0.0775862,0.163635,0.421215,0.0300063,1,0,0.07264
2020-08-12,AAPL,0.0332343,0.0267803,0.189078,0.156408,77.9875,0.0323644,1.00821,0.105078,0.194132,0.463563,0.0305705,1,0,0.00424738
2020-08-13,AAPL,0.0176975,0.00972328,0.195654,0.191536,79.627,0.0313094,1.24144,0.114561,0.206664,0.484395,0.0302846,1,0,-0.0261717
2020-08-14,AAPL,-0.000891236,0.0341546,0.0813806,0.192884,78.1458,0.0311353,0.957617,0.103632,0.196967,0.477914,0.0302646,1,0,0.00393795
2020-08-17,AAPL,-0.00261082,0.0166774,0.0520482,0.165214,80.9987,0.0315674,0.685736,0.0922268,0.186001,0.468973,0.0302442,1,0,0.00813649
2020-08-18,AAPL,0.00833281,0.0565714,0.0537774,0.191366,80.5281,0.0313158,0.605471,0.0916721,0.187967,0.476165,0.0298239,1,0,-0.0297026
2020-08-19,AAPL,0.00125471,0.0238695,0.051289,0.189519,79.9279,0.0307024,0.820895,0.0836064,0.182237,0.473148,0.0298425,1,0,-0.0463885
2020-08-20,AAPL,0.0221896,0.0283888,0.0383881,0.273897,73.9295,0.0254824,0.730246,0.0946169,0.201091,0.500687,0.0271701,1,0,-0.0966815
2020-08-21,AAPL,0.0515325,0.0823489,0.119316,0.342871,77.0532,0.0249314,1.8634,0.134357,0.252708,0.572029,0.0282083,0,0,-0.114899
2020-08-24,AAPL,0.0119602,0.0981611,0.116476,0.327471,77.6488,0.0260243,1.79564,0.131897,0.257267,0.584666,0.0281481,1,0,-0.111614
2020-08-25,AAPL,-0.00820373,0.0801514,0.141257,0.33857,74.672,0.0269892,1.0679,0.106897,0.237293,0.565755,0.0277484,0,0,-0.141839
2020-08-26,AAPL,0.0135991,0.0934685,0.119569,0.331255,72.7183,0.0252454,0.808314,0.106504,0.244618,0.580951,0.0277337,0,0,-0.144658
2020-08-27,AAPL,-0.0119544,0.0569436,0.086949,0.299615,76.2242,0.0255751,0.771768,0.0796701,0.220826,0.556271,0.0283388,0,0,-0.101832
2020-08-28,AAPL,-0.00161986,0.00351773,0.0861563,0.174548,74.0781,0.0245235,0.976132,0.0693562,0.210133,0.548034,0.0192692,0,0,-0.0789015
2020-08-31,AAPL,0.0339121,0.0252865,0.12593,0.184532,87.8683,0.0251431,1.19994,0.0961801,0.241156,0.59431,0.01974,0,0,-0.115856
2020-09-01,AAPL,0.0398326,0.0749449,0.161103,0.223544,88.5329,0.0251701,0.812386,0.128097,0.279649,0.650827,0.0208612,0,0,-0.136906
2020-09-02,AAPL,-0.0207184,0.0385504,0.135622,0.193867,79.0088,0.0300228,1.04798,0.0949042,0.243703,0.61019,0.0219025,0,0,-0.111187
2020-09-03,AAPL,-0.0800609,-0.0330374,0.0220249,0.0612585,57.7229,0.0379154,1.32979,0.00432557,0.137485,0.476383,0.028484,0,0,-0.0650232
2020-09-04,AAPL,0.00066183,-0.0308275,-0.0274182,0.0886264,58.2613,0.0442,1.65936,0.000895725,0.131901,0.472469,0.0277714,0,0,-0.0368717
2020-09-08,AAPL,-0.067295,-0.125697,-0.103589,0.000820554,46.995,0.0513698,1.14884,-0.0664952,0.0509279,0.36946,0.0317554,0,0,0.00301369
2020-09-09,AAPL,0.0398865,-0.125652,-0.0601242,0.07264,51.6129,0.0522731,0.880989,-0.0324413,0.0874013,0.419619,0.0320584,0,0,-0.0190931
2020-09-10,AAPL,-0.0326458,-0.136301,-0.103005,0.00424738,45.3317,0.0573823,0.903794,-0.0642132,0.0475737,0.369294,0.032273,0,0,0.0130408
2020-09-11,AAPL,-0.0131289,-0.0734613,-0.104072,-0.0261717,36.7403,0.0572768,0.903327,-0.0753516,0.029833,0.347625,0.0321624,0,0,0.044375
2020-09-14,AAPL,0.03,-0.0462963,-0.0756966,0.00393795,39.1817,0.0550404,0.704466,-0.04779,0.0560027,0.38395,0.0328552,0,0,0.0783634
2020-09-15,AAPL,0.00156033,0.0241092,-0.104619,0.00813649,40.2602,0.0564477,0.913169,-0.0466711,0.0533926,0.382082,0.0328464,0,0,0.0481218
2020-09-16,AAPL,-0.0295136,-0.044238,-0.164331,-0.0297026,35.426,0.0593062,0.755817,-0.0734953,0.0187815,0.337666,0.0334515,0,0,0.0807991
2020-09-17,AAPL,-0.0159636,-0.0277558,-0.160274,-0.0463885,35.2281,0.0601631,0.862979,-0.0862594,-0.000206623,0.312843,0.0336052,0,1,0.0939823
2020-09-18,AAPL,-0.0317201,-0.0460715,-0.116148,-0.0966815,33.0343,0.0640895,1.33983,-0.111034,-0.0338615,0.268033,0.0337348,1,1,0.114002
2020-09-21,AAPL,0.0303258,-0.0457698,-0.0899471,-0.114899,31.7552,0.0627855,0.944711,-0.0785981,-0.00710529,0.303035,0.0322581,0,0,0.0535974
2020-09-22,AAPL,0.0157158,-0.0322832,-0.00895233,-0.111614,26.9619,0.060498,0.919767,-0.0585828,0.00553624,0.319965,0.0323703,0,0,0.0509794
2020-09-23,AAPL,-0.0419461,-0.0446802,-0.0869417,-0.141839,25.9413,0.059386,0.769032,-0.0912985,-0.0383825,0.26166,0.033339,1,0,0.0910194
2020-09-24,AAPL,0.0102688,-0.0192133,-0.0464358,-0.144658,34.576,0.0550532,0.854869,-0.0747847,-0.0303349,0.271509,0.0332436,1,0,0.0695805
2020-09-25,AAPL,0.0375162,0.0509173,0.00249999,-0.101832,40.3598,0.0479477,0.765436,-0.034822,0.0032103,0.315721,0.0346116,1,0,0.0245814
2020-09-28,AAPL,0.0238689,0.0443314,-0.00346742,-0.0789015,52.7048,0.0435742,0.711689,-0.00758383,0.0237472,0.343405,0.0351681,1,0,0.000782916
2020-09-29,AAPL,-0.00756788,0.0203917,-0.0125498,-0.115856,45.5051,0.041039,0.531091,-0.00869749,0.0131607,0.329647,0.0341094,1,0,0.0220002
2020-09-30,AAPL,0.0150758,0.0811239,0.0328191,-0.136906,53.4299,0.0377404,0.764339,0.0143423,0.0250106,0.346005,0.0328667,0,0,-0.0398066
2020-10-01,AAPL,0.00846216,0.0791905,0.0584557,-0.111187,57.19,0.0353932,0.636398,0.0295129,0.0301254,0.353711,0.0328635,1,0,-0.0125867
2020-10-02,AAPL,-0.0322802,0.00659065,0.0578435,-0.0650232,46.5302,0.0369783,0.818412,-0.000256545,-0.00666255,0.306763,0.0288332,1,0,-0.0368076
2020-10-05,AAPL,0.030791,0.013396,0.0583212,-0.0368717,51.2966,0.0348988,0.641947,0.0325634,0.0196423,0.343383,0.0297542,0,0,-0.066352
2020-10-06,AAPL,-0.0286695,-0.00815139,0.0120741,0.00301369,51.3938,0.036112,0.996847,0.00280925,-0.0127614,0.30163,0.026491,0,0,-0.0240368
2020-10-07,AAPL,0.0169671,-0.00630339,0.0743092,-0.0190931,56.3916,0.0348267,0.612951,0.0208372,0.000179929,0.320281,0.0252281,0,0,-0.00112969
2020-10-08,AAPL,-0.000955865,-0.0155835,0.0623729,0.0130408,62.0659,0.0330086,0.545373,0.0191924,-0.00422577,0.315701,0.0241401,0,0,0.0353135
2020-10-09,AAPL,0.0173958,0.0349496,0.0417706,0.044375,60.6163,0.0293848,0.674331,0.0346429,0.00946292,0.335082,0.0241673,0,0,0.0147046
2020-10-12,AAPL,0.0635206,0.0678112,0.0821155,0.0783634,66.5007,0.0302193,1.5594,0.0959822,0.0702337,0.415692,0.0270134,0,0,-0.0649518
2020-10-13,AAPL,-0.0265274,0.0701661,0.0614427,0.0481218,69.0152,0.0312788,1.661,0.0643019,0.0396675,0.374333,0.027829,0,0,-0.0423617
2020-10-14,AAPL,0.00074322,0.0530935,0.0464554,0.0807991,68.1399,0.030171,0.955465,0.0608694,0.0383853,0.371595,0.0268394,0,0,-0.0140276
2020-10-15,AAPL,-0.00396075,0.049926,0.0335645,0.0939823,63.1023,0.0292732,0.728708,0.0518932,0.0323888,0.362515,0.0265129,0,0,-0.0124265
2020-10-16,AAPL,-0.0140005,0.0175258,0.053088,0.114002,56.5106,0.0295088,0.791026,0.031691,0.0170446,0.340117,0.0255547,0,0,0.00201651
2020-10-19,AAPL,-0.0255419,-0.0676849,-0.00446349,0.0535974,52.8336,0.0321422,0.848826,0.00277543,-0.0097564,0.302835,0.0257668,0,0,0.0372478
2020-10-20,AAPL,0.0131919,-0.0296449,0.0384411,0.0509794,52.5633,0.0315475,0.893891,0.0135065,0.00248811,0.316874,0.0257101,0,0,0.0159986
2020-10-21,AAPL,-0.00544634,-0.0356465,0.0155544,0.0910194,50.1219,0.0319341,0.660616,0.00376619,-0.00424516,0.306607,0.0236834,0,0,0.00992552
2020-10-22,AAPL,-0.00958332,-0.0410902,0.00678437,0.0695805,54.5244,0.031552,0.767595,-0.0090576,-0.0142481,0.291201,0.0238423,0,0,0.0249676
2020-10-23,AAPL,-0.0061339,-0.0334397,-0.0165,0.0245814,47.3358,0.0309023,0.637644,-0.0162981,-0.0202996,0.280593,0.0226082,0,0,0.019993
2020-10-26,AAPL,8.69437e-05,-0.00801862,-0.0751608,0.000782916,53.926,0.0305395,0.872434,-0.0162504,-0.0202382,0.278039,0.0220164,0,0,-0.0104303
2020-10-27,AAPL,0.0134724,-0.00774406,-0.0371594,0.0220002,53.2067,0.030348,0.721758,-0.00406576,-0.00737532,0.292575,0.0221188,0,0,-0.0122642
2020-10-28,AAPL,-0.0463122,-0.0485155,-0.0824326,-0.0398066,43.4978,0.0341919,1.12528,-0.048316,-0.0526423,0.230461,0.0241633,1,0,0.0434353
2020-10-29,AAPL,0.0370504,-0.0037149,-0.0446525,-0.0125867,47.3481,0.0352312,1.12916,-0.0124345,-0.0174774,0.273409,0.0255313,1,0,0.0110128
2020-10-30,AAPL,-0.056018,-0.0537204,-0.0853638,-0.0368076,24.2203,0.0369216,1.44483,-0.0660924,-0.071026,0.200084,0.0274682,1,1,0.0936065
2020-11-02,AAPL,-0.000826787,-0.054585,-0.0621659,-0.066352,27.1073,0.0353892,0.927137,-0.0637602,-0.0693162,0.197172,0.0264557,1,1,0.128252
2020-11-03,AAPL,0.0153535,-0.0528302,-0.0601651,-0.0240368,31.147,0.0344337,0.828969,-0.0482715,-0.0525271,0.213463,0.0260633,1,1,0.114451
2020-11-04,AAPL,0.0408366,0.033723,-0.0164286,-0.00112969,41.1494,0.0343876,1.04804,-0.00935065,-0.0121617,0.260557,0.027367,1,0,0.0695085
2020-11-05,AAPL,0.0354937,0.0321713,0.0283369,0.0353135,50.0143,0.0343671,0.942878,0.0240197,0.0242193,0.302497,0.0284151,1,0,0.027052
2020-11-06,AAPL,-0.0028564,0.0902995,0.0317281,0.0147046,54.2042,0.0334485,0.849463,0.0203398,0.0224057,0.296003,0.0282135,0,0,0.042632
2020-11-09,AAPL,-0.019968,0.0694126,0.0110387,-0.0649518,48.2008,0.0357204,1.18442,0.00345066,0.00345759,0.26742,0.0246207,1,0,0.0692916
2020-11-10,AAPL,-0.00300893,0.0500724,-0.00540306,-0.0423617,48.6272,0.0365673,1.11094,0.00264994,0.00269935,0.261096,0.0240256,1,0,0.0500991
2020-11-11,AAPL,0.0303527,0.0394954,0.0745504,-0.0140276,55.3155,0.0356156,0.918045,0.0338428,0.035765,0.296666,0.0250323,0,0,0.0313834
2020-11-12,AAPL,-0.00234328,0.00151222,0.0337322,-0.0124265,56,0.0355136,0.846634,0.0320899,0.0355263,0.290949,0.0250233,0,0,0.0268434
2020-11-13,AAPL,0.000419453,0.00480243,0.0955356,0.00201651,56.0506,0.0343787,0.678948,0.0324156,0.0362523,0.288568,0.0248254,0,0,0.0211303
2020-11-16,AAPL,0.00872045,0.034216,0.106004,0.0372478,55.3967,0.0341408,0.768268,0.039475,0.0454088,0.296783,0.0241483,0,0,0.0630091
2020-11-17,AAPL,-0.00756446,0.0294904,0.0810394,0.0159986,63.7462,0.0321336,0.639281,0.0307747,0.0363175,0.284227,0.0240963,0,0,0.0705252
2020-11-18,AAPL,-0.0113912,-0.0122186,0.0267943,0.00992552,55.0129,0.0301376,0.660811,0.0185229,0.0243863,0.267031,0.0242114,1,1,0.0904007
2020-11-19,AAPL,0.00516818,-0.00478148,-0.00327648,0.0249676,73.0878,0.0267616,0.649522,0.0225118,0.0287609,0.271032,0.0241087,0,0,0.0675995
2020-11-20,AAPL,-0.0109575,-0.0160993,-0.0113742,0.019993,69.138,0.0259137,0.647609,0.0103062,0.0165468,0.254596,0.024208,1,1,0.0928072
2020-11-23,AAPL,-0.0297426,-0.053616,-0.0212345,-0.0104303,57.0425,0.0274045,1.11793,-0.0192362,-0.0134298,0.215107,0.025137,1,1,0.158366
2020-11-24,AAPL,0.0115942,-0.0353464,-0.00689836,-0.0122642,50.5233,0.0259182,0.985576,-0.0072536,-0.00192735,0.226887,0.0250892,1,1,0.137102
2020-11-25,AAPL,0.00746723,-0.0169448,-0.0289564,0.0434353,41.573,0.0238239,0.682,-0.00191823,0.00484626,0.233799,0.0227903,1,1,0.137378
2020-11-27,AAPL,0.00482631,-0.0172792,-0.021978,0.0110128,44.1731,0.0227231,0.435565,0.00235132,0.00860412,0.237426,0.0213782,1,1,0.172399
2020-11-30,AAPL,0.0210996,0.0145731,-0.00176085,0.0936065,57.5373,0.0213176,1.59589,0.0190369,0.0277142,0.261005,0.0173644,1,1,0.132885
2020-12-01,AAPL,0.0308274,0.0779096,0.0201164,0.128252,65.7489,0.0212388,1.20049,0.0442167,0.057089,0.296927,0.0182162,1,1,0.0896349
2020-12-02,AAPL,0.00293352,0.0686811,0.0309071,0.114451,59.8249,0.0204919,0.843914,0.0416781,0.0581356,0.297839,0.0181055,1,0,0.0780793
2020-12-03,AAPL,-0.00113747,0.0595536,0.0415996,0.0695085,60.2868,0.0202886,0.770397,0.0369871,0.0540648,0.29344,0.016235,1,0,0.0526273
2020-12-04,AAPL,-0.00561251,0.0485462,0.0304282,0.027052,57.9648,0.0201811,0.781852,0.0297685,0.0456332,0.283211,0.0145708,1,0,0.0716564
2020-12-07,AAPL,0.0122699,0.0394792,0.0546276,0.042632,58.9703,0.0196364,0.878462,0.0401869,0.0563903,0.29561,0.0147199,1,0,0.0230303
2020-12-08,AAPL,0.00509088,0.0135267,0.0924901,0.0692916,63.1662,0.0196403,0.864672,0.0419529,0.0600634,0.298647,0.0138188,1,0,0.0525808
2020-12-09,AAPL,-0.0209037,-0.0105623,0.0573934,0.0500991,59.2868,0.0218955,1.22503,0.0176956,0.0365455,0.268281,0.0147556,1,1,0.0843324
2020-12-10,AAPL,0.0119888,0.00244018,0.0621391,0.0313834,60.9316,0.0224881,0.880016,0.0282853,0.0476474,0.27983,0.0135167,1,0,0.0465758
2020-12-11,AAPL,-0.00673478,0.00130883,0.0499186,0.0268434,62.3238,0.0233466,0.949255,0.0199984,0.0395984,0.267652,0.0136149,1,0,0.0522016
2020-12-14,AAPL,-0.00514668,-0.0159192,0.0229315,0.0211303,72.3885,0.0222591,0.865711,0.0136845,0.0327113,0.258061,0.0136891,1,1,0.074807
2020-12-15,AAPL,0.0500903,0.0281396,0.0420469,0.0630091,78.257,0.0227948,1.6592,0.0611127,0.0823511,0.317298,0.0173219,1,0,0.00805448
2020-12-16,AAPL,-0.00054738,0.0495155,0.0384303,0.0705252,77.1429,0.0229358,1.02335,0.05684,0.0790826,0.313052,0.0171706,0,0,-0.00524215
2020-12-17,AAPL,0.00696345,0.0443038,0.0468521,0.0904007,77.4853,0.0229493,0.974093,0.0595252,0.0841035,0.318438,0.0168342,0,0,-0.00675987
2020-12-18,AAPL,-0.0158508,0.0347194,0.0360737,0.0675995,67.6076,0.0225294,1.87314,0.0393,0.0648226,0.293934,0.0174046,1,0,0.0423969
2020-12-21,AAPL,0.0123953,0.0529643,0.036202,0.0928072,64.121,0.0224986,1.15288,0.0475023,0.0759843,0.305858,0.0171825,1,0,0.0673789
2020-12-22,AAPL,0.0284645,0.0312794,0.0602991,0.158366,69.2983,0.0238799,1.5753,0.0694433,0.105224,0.338901,0.0160097,1,0,0.0545193
2020-12-23,AAPL,-0.00697602,0.024646,0.0753819,0.137102,67.006,0.0240913,0.832787,0.055227,0.0957034,0.325383,0.0162817,1,1,0.0913255
2020-12-24,AAPL,0.00771223,0.025408,0.0708374,0.137378,70.3348,0.0244915,0.523845,0.0565799,0.102166,0.330896,0.0162825,0,1,0.084792
2020-12-28,AAPL,0.0357657,0.0791884,0.116657,0.172399,73.857,0.0252396,1.14471,0.085634,0.138546,0.373842,0.0174682,0,0,0.0392859
2020-12-29,AAPL,-0.0133149,0.0517819,0.107489,0.132885,68.527,0.026936,1.1384,0.0644914,0.120428,0.350505,0.0177982,0,0,0.0164603
2020-12-30,AAPL,-0.00852669,0.013952,0.0456678,0.0896349,72.2264,0.025907,0.920632,0.0508531,0.10761,0.33428,0.0171542,0,0,-0.0131618
2020-12-31,AAPL,-0.00770265,0.0132101,0.0381817,0.0780793,67.8774,0.0257313,0.941521,0.038836,0.0963217,0.319328,0.0173565,0,0,0.0109277
2021-01-04,AAPL,-0.0247193,-0.0193983,0.00551676,0.0526273,62.1191,0.0286796,1.32088,0.0105972,0.0670104,0.282366,0.0184276,1,0,0.0431188
2021-01-05,AAPL,0.0123637,-0.0415539,0.0343438,0.0716564,65.4606,0.0291472,0.892244,0.0196044,0.0774912,0.293498,0.0184369,1,0,0.0223648
2021-01-06,AAPL,-0.0336615,-0.0613183,-0.0127115,0.0230303,47.7273,0.0293444,1.37394,-0.0158085,0.039245,0.245621,0.0200116,1,1,0.0852291
2021-01-07,AAPL,0.0341232,-0.0209393,-0.0072794,0.0525808,54.7979,0.0301329,0.959141,0.0151946,0.0719145,0.283755,0.0212461,1,0,0.0446074
2021-01-08,AAPL,0.00863126,-0.00482326,0.00832312,0.0843324,55.1302,0.0302159,0.92447,0.0198959,0.0784381,0.290365,0.0205635,1,0,0.0368042
2021-01-11,AAPL,-0.0232488,-0.00332283,-0.0226567,0.0465758,53.4442,0.0312507,0.875167,-0.00601879,0.0503154,0.256414,0.0213219,1,0,0.0545046
2021-01-12,AAPL,-0.00139551,-0.0168689,-0.0577218,0.0522016,50.8826,0.0301686,0.799896,-0.00984388,0.0465521,0.250588,0.0212378,1,0,0.0511646
2021-01-13,AAPL,0.0162267,0.0338863,-0.0295099,0.074807,48.3892,0.0279297,0.767907,0.00271189,0.0597402,0.266749,0.0213499,1,0,0.0323937
2021-01-14,AAPL,-0.0151272,-0.0153528,-0.0359707,0.00805448,46.7757,0.0286856,0.80501,-0.0128458,0.0403166,0.243654,0.0188737,1,0,0.0501124
2021-01-15,AAPL,-0.0137305,-0.0371829,-0.0418268,-0.00524215,42.5806,0.0294895,0.989832,-0.0261501,0.0232744,0.222632,0.01913,1,0,0.0475854
2021-01-19,AAPL,0.00542711,-0.00891606,-0.0122093,-0.00675987,34.467,0.0273187,0.806267,-0.0205386,0.0266992,0.225344,0.0191046,1,0,0.0235469
2021-01-20,AAPL,0.0328561,0.0250776,0.0077857,0.0423969,45.4045,0.0265633,0.964549,0.00956574,0.0582227,0.261271,0.0200309,0,0,-0.0175717
2021-01-21,AAPL,0.0366583,0.0456872,0.0811216,0.0673789,54.5533,0.0282594,1.11149,0.043129,0.0938276,0.303072,0.0213013,0,0,-0.0511434
2021-01-22,AAPL,0.0160737,0.0788147,0.0622518,0.0545193,58.9206,0.028742,1.0862,0.0569999,0.107383,0.319356,0.0207387,0,0,-0.0939815
2021-01-25,AAPL,0.0276838,0.124115,0.0823173,0.0913255,68.5934,0.0288173,1.44803,0.0813469,0.133176,0.350985,0.0212844,0,0,-0.119367
2021-01-26,AAPL,0.0016793,0.119925,0.10994,0.084792,67.372,0.0285794,0.886252,0.0785969,0.130834,0.3484,0.021281,0,0,-0.124406
2021-01-27,AAPL,-0.00768375,0.0759676,0.10295,0.0392859,74.4157,0.0284085,1.25937,0.0681484,0.118109,0.333408,0.0201457,0,0,-0.148318
2021-01-28,AAPL,-0.0349852,0.00160737,0.047368,0.0164603,59.5481,0.0296104,1.26308,0.0299194,0.0759718,0.282825,0.0214855,0,0,-0.115472
2021-01-29,AAPL,-0.0374206,-0.0511253,0.0236599,-0.0131618,49.8761,0.0331865,1.5177,-0.00796495,0.0338161,0.231316,0.0229988,0,0,-0.0316005
2021-02-01,AAPL,0.0165201,-0.061433,0.0550574,0.0109277,57.284,0.0331264,0.905516,0.00787424,0.0484717,0.24802,0.0232189,0,0,-0.0672431
2021-02-02,AAPL,0.00633671,-0.057069,0.0560119,0.0431188,58.5758,0.0325686,0.72867,0.0121391,0.0523255,0.252183,0.0224864,0,0,-0.0957849
2021-02-03,AAPL,-0.00777838,-0.0571589,0.0144664,0.0223648,54.3509,0.0323973,0.788871,0.00316439,0.0416553,0.238726,0.0224671,0,0,-0.103106
2021-02-04,AAPL,0.0257578,0.00218837,0.00379925,0.0852291,61.6101,0.032218,0.762591,0.0248625,0.0651643,0.266515,0.0215496,0,0,-0.116238
2021-02-05,AAPL,-0.00458552,0.0363746,-0.0166104,0.0446074,63.5952,0.0314994,0.696377,0.0179458,0.0565268,0.256784,0.0204996,0,0,-0.149166
2021-02-08,AAPL,0.00109688,0.0206501,-0.0420515,0.0368042,63.031,0.0316058,0.666307,0.0172224,0.0541448,0.254235,0.0204507,0,0,-0.11555
2021-02-09,AAPL,-0.00657373,0.00755604,-0.0499442,0.0545046,56.3094,0.0304337,0.725496,0.00790327,0.044003,0.242276,0.0197309,0,0,-0.117859
2021-02-10,AAPL,-0.00455846,0.0108257,-0.046952,0.0511646,47.2914,0.0279088,0.696492,0.000864908,0.0362532,0.232976,0.0197769,0,0,-0.0991949
2021-02-11,AAPL,-0.00192033,-0.0164495,-0.0142971,0.0323937,42.238,0.0267943,0.620104,-0.00262018,0.0317236,0.226949,0.0195502,0,0,-0.104344
2021-02-12,AAPL,0.00177599,-0.0101638,0.0258411,0.0501124,32.6596,0.0232062,0.588757,-0.00322518,0.0315633,0.225599,0.0191622,0,0,-0.0840659
2021-02-16,AAPL,-0.016104,-0.0271711,-0.00708213,0.0475854,28.9751,0.0237416,0.800917,-0.0214568,0.0133896,0.20261,0.0192702,0,0,-0.0572115
2021-02-17,AAPL,-0.017644,-0.0380119,-0.0307431,0.0235469,27.524,0.0240752,0.969845,-0.039784,-0.00568595,0.178275,0.0197459,0,0,-0.0464689
2021-02-18,AAPL,-0.00863642,-0.0419528,-0.0315813,-0.0175717,32.5284,0.0232221,0.962886,-0.0472657,-0.0153897,0.165139,0.0184659,0,0,-0.0707733
2021-02-19,AAPL,0.00123343,-0.0389256,-0.0547347,-0.0511434,43.5294,0.02046,0.885849,-0.043632,-0.0150903,0.163676,0.0163769,0,0,-0.0760761
2021-02-22,AAPL,-0.029799,-0.0692177,-0.0786779,-0.0939815,27.1861,0.0209864,1.05565,-0.0676439,-0.0446744,0.126434,0.0168231,0,0,-0.0207143
2021-02-23,AAPL,-0.0011111,-0.0550342,-0.08071,-0.119367,23.3508,0.0245,1.60729,-0.0627641,-0.0463259,0.122677,0.0151301,0,0,-0.0263785
2021-02-24,AAPL,-0.00405215,-0.0419596,-0.0783766,-0.124406,24.1109,0.0254373,1.12044,-0.0603308,-0.0504939,0.115748,0.0150318,0,0,-0.0419625
2021-02-25,AAPL,-0.0347826,-0.067227,-0.106359,-0.148318,3.14279,0.0278063,1.48986,-0.085795,-0.083323,0.0749192,0.0162489,0,0,-0.00330607
2021-02-26,AAPL,0.00223162,-0.066297,-0.102642,-0.115472,4.78409,0.0290992,1.63629,-0.0782422,-0.0812049,0.0752446,0.0151285,0,0,-0.000412362
2021-03-01,AAPL,0.0538512,0.0142064,-0.0559946,-0.0316005,30.6122,0.0302002,1.1928,-0.0270624,-0.0317135,0.130598,0.0183793,0,0,-0.0500822
2021-03-02,AAPL,-0.0208936,-0.00587953,-0.0605901,-0.0672431,28.4697,0.0318037,1.05089,-0.0441084,-0.0515579,0.104643,0.0183604,0,0,-0.04172
2021-03-03,AAPL,-0.0244566,-0.0262465,-0.0671048,-0.0957849,25.9646,0.0333501,1.14347,-0.0628575,-0.0738212,0.0754842,0.0187735,1,0,0.000737375
2021-03-04,AAPL,-0.0158119,-0.00710803,-0.0738571,-0.103106,24.4898,0.0352891,1.72621,-0.0727598,-0.0875616,0.0565522,0.0189173,1,0,0.0238908
2021-03-05,AAPL,0.0107384,0.00131945,-0.065065,-0.116238,27.0936,0.0364026,1.44131,-0.0569906,-0.0768085,0.065876,0.0179446,1,0,0.0368968
2021-03-08,AAPL,-0.0416735,-0.0894436,-0.0765079,-0.149166,24.7525,0.0392071,1.39557,-0.0890729,-0.113188,0.0198211,0.0195474,1,1,0.0846511
2021-03-09,AAPL,0.0406497,-0.0322091,-0.0378993,-0.11555,36.3484,0.0388436,1.14089,-0.0461374,-0.0757491,0.0593324,0.0221769,1,0,0.0562392
2021-03-10,AAPL,-0.00916668,-0.0170408,-0.04284,-0.117859,36.3687,0.0387803,0.970978,-0.0488761,-0.0825421,0.0477768,0.0221882,1,1,0.0865144
2021-03-11,AAPL,0.0165027,0.0152335,0.0080172,-0.0991949,39.4561,0.0389238,0.882166,-0.0280058,-0.0652959,0.0630823,0.0227252,1,1,0.0905215
