label,model,fold,test_year,auc,precision,recall,f1,brier,pos_rate_train,pos_rate_test
target_stop,logistic,28,2012,0.7161458333333334,0.366412213740458,0.8275862068965517,0.5079365079365079,0.24346107973552933,0.33531824798200344,0.232
target_stop,xgboost,28,2012,0.4536637931034483,0.189873417721519,0.25862068965517243,0.21897810218978103,0.23988459740188284,0.33531824798200344,0.232
target_stop,lightgbm,28,2012,0.5202047413793103,0.23529411764705882,0.3448275862068966,0.27972027972027974,0.23070769855094975,0.33531824798200344,0.232
target_stop,logistic,29,2013,0.4593096497858403,0.2066115702479339,0.3968253968253968,0.2717391304347826,0.2513419133710405,0.33329063660817215,0.25
target_stop,xgboost,29,2013,0.5166708658772151,0.26732673267326734,0.42857142857142855,0.32926829268292684,0.25346586221733697,0.33329063660817215,0.25
target_stop,lightgbm,29,2013,0.4894599815234736,0.25,0.5396825396825397,0.3417085427135678,0.27995483598553866,0.33329063660817215,0.25
target_stop,logistic,30,2014,0.4085445804195804,0.12878787878787878,0.38636363636363635,0.19318181818181818,0.25861846100988883,0.3306861893535178,0.1746031746031746
target_stop,xgboost,30,2014,0.5549606643356644,0.25,0.5,0.3333333333333333,0.22278853502723325,0.3306861893535178,0.1746031746031746
target_stop,lightgbm,30,2014,0.5081949300699301,0.16279069767441862,0.3181818181818182,0.2153846153846154,0.23243709472973673,0.3306861893535178,0.1746031746031746
target_stop,logistic,31,2015,0.5399605003291639,0.16666666666666666,0.2,0.18181818181818182,0.2361180135965423,0.3259535555288172,0.1388888888888889
target_stop,xgboost,31,2015,0.6458196181698486,0.189873417721519,0.42857142857142855,0.2631578947368421,0.20576488146334218,0.3259535555288172,0.1388888888888889
target_stop,lightgbm,31,2015,0.6559578670177748,0.1978021978021978,0.5142857142857142,0.2857142857142857,0.20850900134120232,0.3259535555288172,0.1388888888888889
target_stop,logistic,32,2016,0.39781111657648793,0.031746031746031744,0.05263157894736842,0.039603960396039604,0.23783401457382342,0.32044844096695085,0.15079365079365079
target_stop,xgboost,32,2016,0.5115592720118052,0.12931034482758622,0.39473684210526316,0.19480519480519481,0.2624505672302595,0.32044844096695085,0.15079365079365079
target_stop,lightgbm,32,2016,0.5365223807181505,0.1440677966101695,0.4473684210526316,0.21794871794871795,0.26529974859881694,0.32044844096695085,0.15079365079365079
target_stop,logistic,33,2017,0.4083775185577943,0.07317073170731707,0.06521739130434782,0.06896551724137931,0.23844645531257727,0.31559841179807147,0.18326693227091634
target_stop,xgboost,33,2017,0.38075291622481444,0.0,0.0,0.0,0.19740053955524145,0.31559841179807147,0.18326693227091634
target_stop,lightgbm,33,2017,0.3207847295864263,0.0,0.0,0.0,0.20054122364126156,0.31559841179807147,0.18326693227091634
target_stop,logistic,34,2018,0.3573059360730593,0.0,0.0,0.0,0.22936063879885987,0.31193470108096183,0.12749003984063745
target_stop,xgboost,34,2018,0.35088470319634707,0.05970149253731343,0.125,0.08080808080808081,0.2261783339804308,0.31193470108096183,0.12749003984063745
target_stop,lightgbm,34,2018,0.3321917808219178,0.046153846153846156,0.09375,0.061855670103092786,0.22243327306120997,0.31193470108096183,0.12749003984063745
target_stop,logistic,35,2019,0.3645640074211503,0.1875,0.09183673469387756,0.1232876712328767,0.25299801024370333,0.3069657615112161,0.3888888888888889
target_stop,xgboost,35,2019,0.3804333421680361,0.3137254901960784,0.16326530612244897,0.21476510067114093,0.2725178527507005,0.3069657615112161,0.3888888888888889
target_stop,lightgbm,35,2019,0.3902729923138087,0.31666666666666665,0.19387755102040816,0.24050632911392406,0.2754996746192747,0.3069657615112161,0.3888888888888889
target_stop,logistic,36,2020,0.5152509652509653,0.42857142857142855,0.4857142857142857,0.45535714285714285,0.2503212544045745,0.3070331278085484,0.4150197628458498
target_stop,xgboost,36,2020,0.3778635778635779,0.3741935483870968,0.5523809523809524,0.4461538461538462,0.2844452369438292,0.3070331278085484,0.4150197628458498
target_stop,lightgbm,36,2020,0.3900900900900901,0.3782051282051282,0.5619047619047619,0.4521072796934866,0.2818323372363231,0.3070331278085484,0.4150197628458498
target_stop,logistic,37,2021,0.4373168606953354,0.16393442622950818,0.14492753623188406,0.15384615384615385,0.2449889475952223,0.31083282427204234,0.27380952380952384
target_stop,xgboost,37,2021,0.43454502257068184,0.22413793103448276,0.18840579710144928,0.2047244094488189,0.23610060138476893,0.31083282427204234,0.27380952380952384
target_stop,lightgbm,37,2021,0.47042052744119744,0.23076923076923078,0.17391304347826086,0.19834710743801653,0.23460242463404823,0.31083282427204234,0.27380952380952384
target_stop,logistic,38,2022,0.4758241758241758,0.32653061224489793,0.2857142857142857,0.3047619047619048,0.23824771024131144,0.3108000794123486,0.22310756972111553
target_stop,xgboost,38,2022,0.5347527472527472,0.26506024096385544,0.39285714285714285,0.31654676258992803,0.22924560574258948,0.3108000794123486,0.22310756972111553
target_stop,lightgbm,38,2022,0.5359432234432234,0.2553191489361702,0.42857142857142855,0.32,0.2321377386532118,0.3108000794123486,0.22310756972111553
target_stop,logistic,39,2023,0.35566448801742917,0.07272727272727272,0.11764705882352941,0.0898876404494382,0.23912733480357137,0.3083777239709443,0.136
target_stop,xgboost,39,2023,0.5499727668845316,0.23255813953488372,0.29411764705882354,0.2597402597402597,0.1894279329389961,0.3083777239709443,0.136
target_stop,lightgbm,39,2023,0.5619553376906319,0.2727272727272727,0.35294117647058826,0.3076923076923077,0.18985648724656176,0.3083777239709443,0.136
target_stop,logistic,40,2024,0.5336162988115449,0.39473684210526316,0.24193548387096775,0.3,0.23483508010035795,0.3046808510638298,0.24603174603174602
target_stop,xgboost,40,2024,0.4978777589134125,0.2727272727272727,0.24193548387096775,0.2564102564102564,0.2199963372712871,0.3046808510638298,0.24603174603174602
target_stop,lightgbm,40,2024,0.46867572156196946,0.23214285714285715,0.20967741935483872,0.22033898305084745,0.22667291940650686,0.3046808510638298,0.24603174603174602
target_stop,logistic,41,2025,0.36546982429335373,0.16326530612244897,0.22857142857142856,0.19047619047619047,0.23964005502684796,0.3033157846125427,0.15765765765765766
target_stop,xgboost,41,2025,0.33567608861726506,0.08571428571428572,0.17142857142857143,0.11428571428571428,0.24754590809903593,0.3033157846125427,0.15765765765765766
target_stop,lightgbm,41,2025,0.3708174178762414,0.11538461538461539,0.2571428571428571,0.1592920353982301,0.24633882972810348,0.3033157846125427,0.15765765765765766
median_return,logistic,1,1985,0.6907748137772968,0.6729559748427673,0.7697841726618705,0.7181208053691275,0.23352778091155738,0.5100401606425703,0.5515873015873016
median_return,xgboost,1,1985,0.5572037944865348,0.5419354838709678,0.60431654676259,0.5714285714285714,0.2922417995827586,0.5100401606425703,0.5515873015873016
median_return,lightgbm,1,1985,0.5861717705481632,0.5878378378378378,0.6258992805755396,0.6062717770034843,0.26959160567885226,0.5100401606425703,0.5515873015873016
median_return,logistic,2,1986,0.725032175032175,0.795774647887324,0.7635135135135135,0.7793103448275862,0.22679731520209084,0.5205205205205206,0.5849802371541502
median_return,xgboost,2,1986,0.6832046332046332,0.75,0.527027027027027,0.6190476190476191,0.2310288607631428,0.5205205205205206,0.5849802371541502
median_return,lightgbm,2,1986,0.6507400257400257,0.7130434782608696,0.5540540540540541,0.623574144486692,0.2411580234937138,0.5205205205205206,0.5849802371541502
median_return,logistic,3,1987,0.47930515489778003,0.42990654205607476,0.3865546218487395,0.40707964601769914,0.2668266147919403,0.536741214057508,0.47035573122529645
median_return,xgboost,3,1987,0.4224256866925875,0.42105263157894735,0.47058823529411764,0.4444444444444444,0.34670847295079305,0.536741214057508,0.47035573122529645
median_return,lightgbm,3,1987,0.4273171955349304,0.4148148148148148,0.47058823529411764,0.4409448818897638,0.3437429174194853,0.536741214057508,0.47035573122529645
median_return,logistic,4,1988,0.5243229367218586,0.4166666666666667,0.9905660377358491,0.5865921787709497,0.2859786163450493,0.5282392026578073,0.4189723320158103
median_return,xgboost,4,1988,0.4857527916827108,0.38860103626943004,0.7075471698113207,0.5016722408026756,0.3546598667216678,0.5282392026578073,0.4189723320158103
median_return,lightgbm,4,1988,0.5004492362982929,0.39473684210526316,0.7075471698113207,0.5067567567567568,0.34072834113085104,0.5282392026578073,0.4189723320158103
median_return,logistic,5,1989,0.6735390842398179,0.5043859649122807,0.9745762711864406,0.6647398843930635,0.2488221395487576,0.5102389078498294,0.46825396825396826
median_return,xgboost,5,1989,0.6041613964077915,0.5038167938931297,0.559322033898305,0.5301204819277109,0.25941209185779657,0.5102389078498294,0.46825396825396826
median_return,lightgbm,5,1989,0.5684922843410067,0.4772727272727273,0.5338983050847458,0.504,0.26467450044717816,0.5102389078498294,0.46825396825396826
